,title,view,like,unlike,comment,date,token2
161,배그 현존 최강템+무기 풀세트 맞췄습니다ㄷㄷ3 보급상자개꿀,427666,5000,136,361,2020.6.7,"['풀세트', '최강', '개꿀', '보급', '무기', '상자', '현존']"
162,이 게임을 깨면 150만원을 드립니다... 너무 쉽네요?^^;,1791043,2000,459,2193,2020.6.6,['게임']
163,아무도 모르는 '소음기벡터' 진짜 개사기네요ㄷㄷ 이걸 몰랐다니,516859,4900,111,295,2020.6.5,"['소음기', '개사', '진짜', '벡터']"
164,아무도 안쓰는 쓰레기템 2배율로 치킨먹기 ㅋㅋ2게되나요?? 아무도 안쓰는 쓰레기템 2배율로 치킨먹기 ㅋㅋ2게되나요??,153274,2800,36,341,2020.6.3,"['배율', '쓰레기', '치킨']"
165,집에 모은 총알 1발당 500원 미션이요?ㅋㅋㅋ와 저 람보르기니 사러 갑니다,386644,4000,79,291,2020.6.2,"['총알', '미션']"
166,전세계가 환호하는 발로란트 최고의 전략,184618,2500,51,236,2020.6.1,"['최고', '전세계', '전략', '환호', '발로']"
167,원룸에서 생긴 일,266155,4700,67,383,2020.5.31,['원룸']
168,배그 역대급 죽음의 자기장 떴습니다ㅋㅋㅋ 꿀잼,378191,5600,94,366,2020.5.30,"['죽음', '역대', '자기장']"
169,배그 방송중 모두가 놀란 오차범위 0.0001 예측 킬,343195,4800,73,304,2020.5.29,"['방송', '모두', '범위', '오차', '예측']"
170,배그 파밍한 집?? 1채당 1만원이요..? 오 tnpx!,158335,2800,38,273,2020.5.29,[]
171,이 게임의 상상력 때문에 미쳐 돌아버리겠습니다ㅏㅏ,404381,6000,89,615,2020.5.27,"['상상력', '게임']"
172,배그 미션으로 사람을 미치게(!) 할 수 있습니다... 혜자(?)미션,203262,3800,57,361,2020.5.26,"['사람', '미션']"
173,베릴파 VS 엠포파 VS 벡터파,122151,2000,38,271,2020.5.25,['벡터']
174,8명만이 추천한 개빡치는 죽마게임... 때문에.. 저는 이제...,484900,7900,127,910,2020.5.24,"['만이', '게임', '죽마', '추천']"
175,모두가 베릴M762을 쓰는 시대가 진짜로 오다니...,226895,3200,85,280,2020.5.22,"['모두', '시대']"
176,단언컨대 현시점 배그 1티어 사기총은 벡터입니다,147184,2200,45,,2020.5.22,"['단언', '벡터', '기총', '현시']"
177,진통제 아니.. 진'돈'제 개당 3만원 미션중에......???,523651,7800,130,666,2020.5.21,"['진통제', '미션']"
178,엠포보다 대미지가 쎄져버린 갓움프45... 엠포 이젠 안녕..,191766,2700,53,336,2020.5.19,"['대미', '안녕', '지가']"
179,형이 연애에 대해서 조언하나할께,117023,3000,27,386,2020.5.18,"['조언', '연애']"
180,생방송중에.. 하다하다 이제 이런 미션을...,258464,5000,57,292,2020.5.17,"['생방송', '미션']"
181,민들레씨10명 너희들 진심이지??;,456772,6100,137,404,2020.5.16,"['진심', '민들레']"
182,엠포그라운드의 종말을 알리는 연료통 패치????,163185,2600,50,281,2020.5.15,"['연료', '패치', '종말', '그라운드']"
183,이 게임을 다시 하게 될 줄은.. 몰랐습니다...,217711,4100,45,377,2020.5.13,['게임']
184,헤드셋 거꾸로 쓰고 배그 1등하기ㅋㅋㅋㅋㅋㅋㅋㅋ,287658,5600,66,531,2020.5.12,['헤드셋']
185,??눈감고 찍은칸 미션ㅋㅋㅋ 단 한번도 이런거 당첨되본적이없는데...,451303,5300,151,375,2020.5.10,"['한번', '본적', '미션']"
