,title,view,like,unlike,comment,date,token2
132,['겨울철 방구석 꿀잼게임 (귤 많이 쌓기 잠옷 빨리 갈아입기)'],667002,1000,444,1963,2020.1.14,"['방구석', '겨울', '게임', '잠옷']"
133,['직접 만든 클레이로 이미지 검색해서 나오는 것만 먹기'],1809678,36000,961,5201,2020.1.11,"['직접', '검색', '이미지', '클레이']"
134,['엘사의 마법도 두렵지 않은 방한용품 만들기 대회  인투디쥐구멍'],734349,1000,537,2060,2020.1.10,"['대회', '마법', '사의', '만들기', '방한', '구멍', '용품']"
135,['좀비들 몰래 라면 먹기 펜션에서 하는 꿀잼게임 좀비피하기 '],1266248,15000,819,2243,2020.1.8,"['라면', '비들', '게임', '비피']"
136,['24시간동안 운동으로 소모한 칼로리 만큼만 먹고 살기'],1112301,13000,673,3054,2020.1.4,"['동안', '소모', '운동', '시간', '만큼', '살기', '칼로리']"
137,['눈싸움 할 때 유형'],3157359,29000,2300,6607,2020.1.2,"['눈싸움', '유형']"
138,['직접 그린 그림 이미지검색해서 나오는 음식만 먹기'],2129999,51000,1300,3617,2019.12.28,"['직접', '음식', '검색', '그린', '이미지', '그림']"
139,['눈 감고 세계지도 찍은 곳 가서 혼밥하기'],1186013,2000,836,3649,2019.12.26,"['감고', '지도', '세계']"
140,['카드 뽑힌 사람이 무조건 사주는 게임  고탱한테 다… 사줬습니다'],2126427,46000,1100,5192,2019.12.24,"['카드', '사람', '게임', '사주']"
141,['어디에도 쓸 데 없는 선물 주기 선물인데 하나도 안 기쁨'],1069956,17000,602,3181,2019.12.21,"['선물', '주기', '기쁨']"
142,['하찮은 인트로 만들기 대회  보다보면 빠져들걸'],1102395,19000,412,3279,2019.12.17,"['만들기', '대회']"
143,['기말고사 보는 날 꼭 있는 친구 유형'],2460292,21000,1400,4402,2019.12.14,"['친구', '기말', '유형', '고사']"
144,['돌연변이 좀비 등장 좀비 피하기 박사님을 지켜라'],2197928,25000,1300,3149,2019.12.13,"['돌연변이', '등장', '좀비', '박사', '하기']"
145,['하루 동안 이미지 검색으로 나온 음식 그대로 먹기'],2397876,26000,1100,3001,2019.12.10,"['동안', '음식', '검색', '이미지', '하루']"
146,['24시간동안 앞사람이 주문한 메뉴 그대로 따라 먹고 살기'],2439041,3000,1200,4505,2019.12.7,"['동안', '사람', '주문', '시간', '살기', '메뉴']"
147,['걸리는 재료 몽땅 넣고 피자 만드는 피자 부루마블 오늘 대환장주의'],1750807,17000,964,2813,2019.12.5,"['피자', '주의', '마블', '재료', '대환', '오늘']"
148,['치즈 없으면 전원 실패 피자 눈치게임'],1361061,15000,782,3571,2019.12.3,"['실패', '피자', '전원', '눈치', '게임', '치즈']"
149,['브롤스타즈하는 13가지 유형  이런 친구 꼭 있다'],4019730,31000,2900,5617,2019.11.30,"['스타', '유형', '친구']"
150,['인간들 사이에 숨어있는 보균자를 찾아라 좀비 마피아'],1494274,39000,939,3636,2019.11.28,"['사이', '인간', '보균자', '마피아']"
151,['부루마블을 직접 만들어 플레이해보면 재밌을까 무인도 탈출 부루마블'],778873,11000,375,1559,2019.11.26,"['마블', '플레이', '무인도', '탈출']"
152,['탁구공 던져서 뽑은 물건 무조건 사주는 게임'],1993422,63000,1300,3759,2019.11.23,"['게임', '물건', '사주', '탁구공']"
153,['고기뷔페 가면 꼭 있는 친구 유형 14가지'],3154328,23000,1900,4364,2019.11.21,"['고기', '뷔페', '유형', '친구']"
154,['우연히 연예인 만났을 때 유형  (슈퍼스타 황해리)'],1254285,23000,790,2697,2019.11.19,"['연예인', '슈퍼', '스타', '유형']"
155,['슈퍼 좀비를 피해서 자물쇠까지 풀어라 난이도 극악 좀비 피하기'],3254040,29000,1800,5281,2019.11.16,"['난이', '좀비', '극악', '자물쇠', '슈퍼']"
156,['웃소 굿즈 만들기 대회 슬라임부터 웃소부루마블 보드게임까지 이모티콘 구매각'],1544760,33000,727,3903,2019.11.14,"['대회', '만들기', '이모', '매각', '마블', '보드', '게임']"
157,['서로 한 가지 색깔로만 선물사주기'],2433372,22000,200,3348,2019.11.12,"['선물', '주기', '색깔']"
158,['생일파티에 나 혼자 생일선물 안 가져왔을 때 유형(돈 보탤게 형 너도 안줬어형 등)'],2108987,2000,1600,3378,2019.11.9,"['선물', '유형', '파티', '혼자', '생일']"
159,['각자 집에서 야식 먹으면서 혼밥회식 엽떡부터 비빔면 옛날통닭까지 야식총집합'],3960622,29000,1700,6274,2019.11.6,"['총집합', '회식', '통닭', '야식', '비빔', '옛날', '각자']"
160,['무서운 이야기 할 때 유형 (with 비됴클래스 에이프롬)'],1406173,15000,100,3292,2019.11.2,"['클래스', '에이', '이야기', '유형']"
161,['초밥 100개 만드는게 빠를까 먹는게 빠를까 당신의 선택은'],866275,11000,447,1400,2019.10.31,['선택']
162,['24시간동안 한 가지 색깔로만 살기'],3755137,32000,2900,8682,2019.10.26,"['동안', '살기', '색깔', '시간']"
