,title,view,like,unlike,comment,date,token2
78,['(몰카) 새로 이사한 집에 귀신이 나온다면 진심 기절각 (º д º ;;) '],4222814,59000,1800,5411,2020.3.22,"['진심', '이사', '귀신', '기절']"
79,['궁예님 본인과 궁예게임을 해보았닼 지는놈은 철퇴내려치기'],1177081,2000,363,1803,2020.3.18,"['해보', '철퇴', '치기', '본인', '게임']"
80,['2020 유튜버들의 자존심을 건 드립능력경시대회(B조예선)'],1635618,17000,609,4854,2020.3.16,"['자존심', '드립', '대회', '예선', '경시', '능력']"
81,['(보물섬학예회) 래퍼 이케이님한테 랩 일케하면 되는거냐고 물어보고 왔습니닼'],1055267,15000,373,2901,2020.3.12,"['케이', '래퍼', '학예회']"
82,['2020 보물섬배 드립능력 경시대회 A조예선 '],1870822,18000,918,2613,2020.3.10,"['드립', '대회', '예선', '경시', '능력']"
83,['(보물섬 학예회)DJ소다님한테 직접 디제잉 배워봤습니다'],2113871,25000,996,5323,2020.3.4,"['직접', '소다', '학예회']"
84,['터키아이스크림 아저씨 VS 복싱 챔피언 누가 더 빠를까 '],2200727,26000,1100,3370,2020.2.29,"['아저씨', '복싱', '아이스크림', '터키', '챔피언']"
85,[세상에서 가장 매운 과자 원칩이 걸린 죽음의 '몰카베팅'게임],1566782,16000,537,1813,2020.2.27,"['세상', '베팅', '과자', '죽음', '게임']"
86,['본인이 인싸라고 주장하는 두 아싸들의 피튀기는 인싸대결'],1674252,18000,651,2518,2020.2.23,"['본인', '대결', '주장']"
87,['엠씨 잘한다고 깝치는 친구 예고없이 갑자기 진행시켜보깈'],1753519,23000,623,3039,2020.2.20,"['진행', '예고', '친구']"
88,['(몰카)아무 몰카도 안 해놓고 몰카였다고 하는 몰카'],1787288,27000,1100,1789,2020.2.16,[]
89,['민속촌 안가본 강민석집을 강제로 민석촌 만들어주깈'],1012418,12000,493,1399,2020.2.13,"['강제', '민속촌', '가본']"
90,['지코 아무노래챌린지로 친구들한테 아무이유없이 장난쳐서 빡치게하기 '],2776726,3000,1100,2313,2020.2.8,"['이유', '노래', '하기', '챌린지', '친구']"
91,['(예고 몰카) 몰래카메라를 하기전에 미리 예고를 하고 몰카를 한다면'],2809712,37000,936,3950,2020.2.4,"['예고', '카메라']"
92,['그동안 감사했습니다이제 각자 갈 길 가겠습니다'],1345371,2000,883,2809,2020.1.31,"['감사', '그동안']"
93,['(설특집) 조회수 대박났던 보물섬 몰카영상들 몰아보기'],820411,12000,343,1270,2020.1.27,"['대박', '회수', '영상', '특집', '보기']"
94,['새해인사 왜 안해주냐고 찡찡대는친구 평생받을 새해복 하루안에 받게만들어버리깈'],2699239,34000,946,4437,2020.1.24,"['인사', '평생', '하루', '친구', '새해']"
95,['제1회 보물섬배 평화로운 햄버거가게에서 돌아이처럼 행동해라특집'],1519180,18000,967,1342,2020.1.21,"['햄버거', '행동', '가게', '아이', '평화', '특집']"
96,['상대방의 흑역사를 까발리면 누가누가 이불킥을 많이 할까 이불 히트맨 특집'],4228071,44000,1400,3712,2020.1.17,"['상대방', '이불', '히트', '특집', '역사']"
97,['VJ특공대 성대모사) 대한민국 최동단에서 새해 일출 찍어오기'],1612664,25000,546,2810,2020.1.15,"['대한민국', '특공대', '최동단', '오기', '성대', '모사', '새해', '일출']"
98,[넷플릭스 '위쳐'에 빠진 친구 TV 빼돌리곸 강제로 현실을 판타지세계로  만들어주기 ],1731332,17000,875,1914,2020.1.11,"['판타지', '세계', '주기', '현실', '강제', '친구']"
99,['상 받는 사람 뒷목잡게 만드는 개그 시상식다양한 개같은 상들'],2227399,23000,667,2307,2020.1.9,"['다양', '개그', '시상식', '사람', '뒷목']"
100,['2019년 참교육 적게당한 멤버를 찾아가 그만큼 죠져버리는 참교육 연말정산'],1583110,23000,553,1855,2020.1.3,"['당한', '만큼', '멤버', '연말', '정산', '참교육']"
101,['게임을 해서 이길때마다 기부할수 있는 특권()이 생기는 사랑의 기부게임 기부니가 좋다'],2142349,24000,870,1935,2019.12.29,"['기부', '특권', '게임', '사랑']"
102,['이번엔 진짜 다이어트 한다고 뻥치는 친구 살찌우는 현장 덮치깈'],4225326,36000,1400,4229,2019.12.24,"['다이어트', '이번', '진짜', '친구', '현장']"
103,['감기 걸린 친구 집에 방호복 입고 병문안 가기'],1834930,24000,699,3074,2019.12.19,"['병문안', '감기', '방호복', '친구', '가기']"
104,['제1회()세부여행에서 어떤사소한 장난에도 불같이화내기특집'],2726464,3000,1400,2600,2019.12.14,"['여행', '세부', '특집', '장난']"
105,['극한의 국밥충 특별한()국밥으로 혼쭐내주기 '],4984738,45000,2100,4000,2019.12.10,"['국밥', '혼쭐', '주기', '특별', '한의']"
106,['후배들 앞에서 멋있는 척 이미지관리 하는 김동현 과연 어디까지 할 수 있을까 관찰카메라'],1553121,21000,640,1965,2019.12.6,"['카메라', '이미지', '후배', '관찰', '관리']"
107,['던질까말까던질까말까던 던 던 던 던져 던져'],2036561,25000,1300,2246,2019.11.30,[]
108,['2019년 현재 유튜브에서 한번쯤은 본 공감 500% 유튜브 영상 유형'],1248214,18000,620,1158,2019.11.27,"['현재', '공감', '튜브', '영상', '유형', '한번쯤']"
109,['(2탄) 재밌는 오답을 말해야만 살아남는 오답 퀴즈쇼 (불꽃튀는 드립대결)'],2797371,27000,1100,3563,2019.11.23,"['퀴즈', '대결', '오답', '불꽃', '드립']"
110,['놀이공원 알바멘트 잘한다고 깝치는친구 진짜로 놀이공원 알바 시켜보깈'],3528543,53000,951,4096,2019.11.18,"['알바', '공원', '진짜', '놀이', '친구', '멘트']"
111,['하도당해서 조커가되어버린 강민석 맴버들 잔혹하게 참교육하는영상'],4157153,42000,1300,3616,2019.11.13,"['잔혹', '조커', '버들', '영상', '참교육']"
112,['장사하고싶다는 더블비놈들 대박날()가게이름 지어주기'],1336757,17000,540,1436,2019.11.8,"['대박', '장사', '주기', '더블', '이름', '가게']"
113,['유튜버들의 자존심을 건 드립력 대결드립능력 경시대회'],1921806,21000,100,2813,2019.11.4,"['대결', '자존심', '버들', '드립', '대회', '경시', '능력']"
114,['친구 강제로 막장드라마 주인공 만들어버리깈(feat보따)'],1821185,22000,852,1952,2019.10.30,"['드라마', '주인공', '친구', '강제', '막장']"
115,['맨날 놀이공원 가자고 조르는친구 집을 놀이공원으로 바꿔버리깈개난장판'],3785331,48000,2300,3973,2019.10.27,"['공원', '놀이', '난장판', '친구']"
116,['개열받는 따라쟁이 친구 하루종일 따라해서 괴롭히깈정신 붕괴 되겠닼'],5310033,66000,1800,6192,2019.10.22,"['개열', '하루', '붕괴', '친구', '정신', '종일']"
117,['몰카vs몰카 내가 몰카하려는 상대가 나에게 같은 몰카를 한다면'],2549940,4000,100,2508,2019.10.16,"['내가', '상대']"
118,['술자리텐션 올려주는 곽철용술게임 세가지 만들어봤습니닼 지는놈은변사체'],2248774,22000,100,,2019.10.11,"['변사체', '세가지', '텐션', '철용', '게임', '술자리']"
119,['유튜브 최초 음식 안먹고 욕을 먹는 욕먹방'],1400931,22000,721,,2019.10.6,"['튜브', '음식', '최초']"
120,['맨날 이시국에 드립치는 친구 매국노로 몰아가깈'],3446447,35000,200,,2019.10.1,"['매국노', '이시', '몰아', '드립', '친구']"
121,['(공포특집) 오줌찌리는() 남자들의 자존심대결 지는놈은 평생 쫄보'],1021744,14000,367,,2019.9.27,"['자존심', '오줌', '대결', '남자', '평생', '공포', '특집']"
122,['갑자기 시작된 곽철용중독자들의 곽철용 챌린짘'],2372818,26000,100,,2019.9.23,"['철용', '시작', '중독자']"
123,['그냥소리지르기vs 고통스러울때 소리지르기 어떤게 소리가 더 클까'],1191988,17000,540,2091,2019.9.19,"['소리', '고통']"
124,['민족대명절 추석에 뻘짓거맄 보육대 (보물섬육상대회)(아이돌돌아이육상대회o)'],2204837,2000,1100,3623,2019.9.15,"['대회', '육상', '보육', '아이', '추석', '민족', '명절']"
125,['(추석특집)남자 셋이서 풍요로운() 추석 선물 교환하깈'],2636288,26000,100,2607,2019.9.11,"['남자', '교환', '선물', '풍요', '특집', '추석']"
126,['제 1회() 보물섬배 본인이 준비한 개그 동영상으로 상대방 우유뿜기대결'],4346261,37000,200,3803,2019.9.6,"['동영상', '대결', '본인', '상대방', '우유', '개그', '준비']"
127,['유튜버 최초로 단독 개그공연 해봤습니다 총 네개의 코너'],2141753,25000,2200,1884,2019.9.3,"['최초', '단독', '코너', '개그', '공연']"
128,['보물섬 vs 릴리세은 숨막히는 성대모사 대결 그 결과는 '],1828377,27000,100,3187,2019.8.29,"['대결', '성대', '모사', '결과', '세은']"
129,['보물섬 영화 명장면 패러디 모음집'],1266568,21000,603,2342,2019.8.20,"['패러디', '장면', '모음집', '영화']"
130,['보물섬의 개그 공연 - 뫼비우스의 띠 - (With싱싱한 싱호)'],3166707,34000,1300,3251,2019.8.15,"['공연', '개그']"
131,['[예상적중]48시간 굶고 세계 3대 악취 음식 취두부를 먹으면 맛있게 느껴질까'],2251827,28000,100,2610,2019.8.10,"['악취', '세계', '예상', '시간', '음식']"
132,['친구들끼리 놀러가서 하면 꿀잼인 핸드폰 보면 물맞기 게임'],6288948,48000,200,4337,2019.8.5,"['핸드폰', '게임', '구들']"
133,['제1회 보물섬배 각자 준비한 인트로영상을 구독자들의 투표를 통해서 선택받아랏 특집 (+벌칙맨 오프닝의여신)'],1633394,23000,723,8708,2019.7.31,"['각자', '구독자', '투표', '선택', '오프닝', '영상', '벌칙', '특집', '준비', '여신']"
134,['재밌는 오답을 말해야만 살아남는 오답 퀴즈쇼(치열하다 치열해)'],3641663,36000,1900,4383,2019.7.27,"['퀴즈', '오답', '치열']"
135,['말년휴가 나온 군인에게 군대 간부인척하고 전역 못할 수도 있다고 장난전화를 해보았닼 (군대 다녀온 사람만 아는 철렁하는 그느낌)'],3794835,44000,1500,3649,2019.7.18,"['휴가', '해보', '장난', '느낌', '군인', '간부', '전화', '말년', '군대', '사람', '전역']"
136,['마라 못 먹는다고 무시하던 강민석 매운 마라소스로 불지옥 보여주깈'],3393917,3000,1500,2741,2019.7.13,"['무시', '불지옥', '보여', '소스', '마라']"
137,['저희 아이디어 이렇게 짭니다  (예능특집)'],1074423,15000,551,1637,2019.7.9,"['예능', '특집', '아이디어']"
