,title,view,like,unlike,comment,date,token2
25,혼자 꿀빨던 개사기 자리 공개 하겠습니다..  [배틀그라운드],178902,2400,56,314,2020.11.17,['자리' '사기' '공개' '그라운드' '혼자']
26,통곡의 다리에서만 11킬 경쟁전 솔쿼드 최다킬 갱신? [배틀그라운드],267887,2800,77,318,2020.11.16,['최다' '갱신' '경쟁' '통곡' '다리' '그라운드']
27,블랙핑크분들 실물 직관 촬영 후기..,864662,13000,252,2155,2020.11.15,['실물' '블랙' '직관' '핑크' '촬영' '후기']
28,"치킨시 300만원미션에 탑3인데 ""핵+티밍"" 실화냐.. [배틀그라운드]",249295,3000,89,342,2020.11.13,['그라운드' '치킨' '미션' '실화']
29,쥐도 새도 모르게 잊혀진 MG3.. 알고보니 개사기 였습니다  [배틀그라운드],343817,3800,128,330,2020.11.12,['그라운드']
30,야방하다 별풍선 터지면 생기는일,370564,6400,82,945,2020.11.11,['풍선' '방하']
31,블랙핑크 분들을 만났습니다.. 진짜 꿈인가?,1233084,17000,343,2280,2020.11.9,['블랙' '핑크']
32,진지) 씨맥감독님께 DRX 입단 테스트를 보게 됐습니다,702702,5300,261,477,2020.11.9,['감독' '입단' '테스트' '진지']
33,더샤이 선생님 연락주세요 [리그오브레전드],242809,1900,89,223,2020.11.7,['리그' '연락' '주세' '선생님']
34,이제는 누가 핵이고 누가 사람인지 모르겠습니다.. [배틀그라운드],256771,3300,118,336,2020.11.5,['이제' '사람' '그라운드']
35,우연히 만나 뵙게 됐습니다,1032596,6600,188,584,2020.11.4,[]
36,논란의 베릴 스르륵 너프 확인 해봤습니다 [배틀그라운드],289256,3300,76,460,2020.11.3,['논란' '그라운드' '확인']
37,고인물을 뛰어넘은 해골물 밖에 안남은 배그 근황..  [배틀그라운드],245820,2900,89,468,2020.11.2,['해골' '고인물' '그라운드' '근황']
38,500년만의 역대급미션에 만난 핵쟁이들.. 제발.. [배틀그라운드],455162,4800,123,514,2020.11.1,['만난' '미션' '역대' '그라운드']
