,title,view,like,unlike,comment,date,token2
143,로드샵 원브랜드 메이크업 : 아리따움 1 Aritaum Korean one brand makeup | SSIN,914905,14000,397,1384,2018. 8. 24.,['아리' '메이크업' '브랜드']
144,녹화날 데일리 메이크업 오랜만에 같이 화장해요 | SSIN,1266455,14000,435,1298,2018. 8. 15.,['메이크업' '오랜만' '녹화' '장해' '데일리']
145,핑크극복프로젝트3.베이비핑크 Overcoming the fear of PINK : Baby Pink | SSIN,704900,13000,479,1740,2018. 8. 10.,['극복' '핑크' '베이' '프로젝트']
146,영화 독전 차승원 커버 메이크업 [제가 바로 씬선생 입니다] | SSIN,213198,6100,92,808,2018. 8. 2.,['메이크업' '승원' '독전' '커버' '영화' '선생']
147,단돈 1000원!!! 다이소 속눈썹 전체 리뷰 2편 $1 Korean Daiso eyelashes review 2 | SSIN,293322,500,75,521,2018. 7. 31.,['전체' '다이' '리뷰' '속눈썹' '단돈']
148,블랙핑크 리사 오렌즈 화보 메이크업 Blackpink Lisa O-lens photoshoot makeup | SSIN,303303,5200,333,553,2018. 7. 26.,['메이크업' '렌즈' '화보' '핑크' '블랙']
149,씬님과 박피디가 함께하는 화보 촬영 메이크업! | SSIN,249606,4400,88,469,2018. 7. 23.,['피디' '화보' '촬영' '메이크업']
150,단돈 1000원!!! 다이소 속눈썹 전체 리뷰 1편 $1 Korean Daiso eyelashes review 1 | SSIN,765694,13000,273,829,2018. 7. 14.,['전체' '다이' '리뷰' '속눈썹' '단돈']
151,백스테이지 모델 메이크업 Backstage runway look tutorial | SSIN,282208,7700,136,603,2018. 7. 6.,['스테이지' '메이크업' '모델']
152,로드샵 원브랜드 메이크업 : 에스쁘아 Espoir Korean one brand makeup | SSIN,752063,1000,262,971,2018. 7. 6.,['메이크업' '브랜드' '에스']
153,핑크극복프로젝트2.라벤더핑크 Overcoming the fear of PINK : Lavender Pink | SSIN,847900,17000,496,2871,2018. 6. 29.,['극복' '라벤더' '핑크' '프로젝트']
154,이온워터걸 같은 산뜻한 데일리 메이크업 | SSIN,591692,16000,308,1908,2018. 6. 22.,['메이크업' '워터' '이온' '데일리']
155, 제주도 풀빌라 힐링 겟레디윗미 (존좋템으로 화장하기) | SSIN,606890,7700,233,741,2018. 6. 17.,['빌라' '화장']
156,로드샵 원브랜드 메이크업 : 쓰리컨셉아이즈 3CE Korean one brand makeup | SSIN,938600,14000,346,1454,2018. 6. 8.,['메이크업' '이즈' '쓰리' '브랜드']
157,"곧 만나요!  ""커밋뷰티 페스티벌"" VIP 에코백 소개 / 제품 하울 | SSIN",188647,2900,87,388,2018. 6. 2.,['페스티벌' '뷰티' '에코' '소개' '제품']
158,클래식한 증명사진 메이크업 Feat. 시현하다｜SSIN,749002,13000,257,759,2018. 5. 24.,['메이크업' '클래식' '시현' '사진' '증명']
159,레트로 썸머 메이크업 | SSIN,398492,7800,179,1137,2018. 5. 21.,['레트' '메이크업']
160,핑크살몬 혜성 메이크업 [커밋뷰티 페스티벌 안내] | SSIN,239273,4900,78,483,2018. 5. 19.,['메이크업' '혜성' '페스티벌' '뷰티' '핑크' '안내']
161,럭셔리 원브랜드 메이크업 : 조르지오 아르마니 Giorgio Armani one brand makeup | SSIN,718865,12000,262,1045,2018. 5. 16.,['럭셔리' '메이크업' '브랜드' '마니']
162,핑크극복프로젝트1.핫핑크 Overcoming the fear of PINK : Hot pink | SSIN,808617,17000,483,2788,2018. 5. 10.,['극복' '핑크' '프로젝트']
163,두아리파st 파워풀 무드 메이크업 | SSIN,519318,13000,406,1472,2018. 5. 6.,['무드' '메이크업' '파워' '아리']
164,따스한 LA햇살에 비친 Beach 메이크업 (feat.박PD) | SSIN,440087,600,170,483,2018. 4. 27.,['햇살' '메이크업']
165,혹시 ‘글로시에(Glossier)’ 화장품 써보신분 계신가요 | SSIN,298584,4900,171,933,2018. 4. 24.,['화장품' '글로시' '보신' '계신' '가요']
166,LA에서 데일리 메이크업하고 선글라스 써버림｜SSIN,391183,5600,194,278,2018. 4. 18.,['메이크업' '선글라스' '데일리']
167,씬님스튜디오 첫 직원평가 치열한 경쟁의 승자는..?  | SSIN,324073,4200,119,203,2018. 4. 13.,['스튜디오' '치열' '평가' '직원' '경쟁' '승자']
168,인도네시아에서 같이 화장하자! 시상식용 겟레디윗미 | SSIN,474090,700,176,479,2018. 4. 11.,['화장' '시상식' '인도네시아']
169,우주최강 존예 화장품 브랜드 '팻 맥그래스랩'을 리뷰해보았다 | SSIN,369438,600,221,431,2018. 4. 6.,['최강' '화장품' '우주' '리뷰' '브랜드' '그래스']
170,100만원짜리 발렌시아가 스피드러너 신고 똥 밟았습니다 | SSIN,452476,7600,405,565,2018. 4. 4.,['신고' '러너' '스피드']
171,6교시 : 학교생활 알바생활 자취집 구하기 꿀팁 전수! 선배들이 알려준다! | SSIN,298694,6900,74,366,2018. 3. 23.,['전수' '알바' '자취' '선배' '학교생활' '하기' '생활']
172,5교시 : 고등학생에서 대학생으로!! 닥터씬의 새내기 메이크업 | SSIN,315551,5100,85,447,2018. 3. 22.,['메이크업' '닥터' '새내기' '대학생' '고등학생']
173,4-1교시 : 적을알고 나를알라 술의 맛과 종류를 리뷰해 보자! | SSIN,757700,7700,190,424,2018. 3. 21.,['맛과' '종류' '리뷰']
174,4-2교시 : 총 560도 양주를 마시고 우주로 간 새내기 | SSIN,557169,8300,128,748,2018. 3. 21.,['양주' '새내기' '우주']
